Date,Open,High,Low,Close,Volume
2023-05-23,190.47179297777203,192.9186627680345,190.01599819584754,190.7836456298828,12725634
2023-05-24,189.2723461847684,192.12703001303916,188.72060463119232,191.76719665527344,8256974
2023-05-25,191.43135275725655,191.43135275725655,188.3847606309086,189.0804443359375,13605054
2023-05-26,189.58420728140487,193.13456030790584,189.51224353497625,192.7267608642578,7926180
2023-05-29,193.83024302771022,194.78979868626325,191.59927904990593,191.81517028808594,7959308
2023-05-30,191.91112068128882,193.75826814617753,191.64724874701466,193.11056518554688,7378972
2023-05-31,192.7507328395985,194.21404928576294,192.15101058434152,193.6623077392578,11783582
2023-06-01,194.31000290747113,195.7493362623413,193.85420815509983,195.34152221679688,7065484
2023-06-02,196.08519275129433,196.61293661806235,193.83023123423348,194.28602600097656,6320754
2023-06-05,196.18114011952753,196.588954179164,193.68630433653695,193.9261932373047,7252860
2023-06-06,193.51838766452207,193.51838766452207,189.77611186343185,191.88714599609375,13707400
2023-06-07,193.0625778981739,193.6383170972613,192.39089192700933,193.25448608398438,8215860
2023-06-08,193.87821879985557,194.19007145260926,191.31140455028523,191.69522094726562,10615052
2023-06-09,191.64725668596827,192.07905379705699,190.01600037927759,190.61572265625,12018232
2023-06-12,191.8151525157571,191.8151525157571,189.32031681966873,189.8000946044922,11973622
2023-06-13,190.92758625086762,191.19145819095525,189.2723469418616,189.77610778808594,13016186
2023-06-14,190.13593787583756,190.54375193758455,188.40874949469654,190.20791625976562,18512564
2023-06-15,190.51977492095543,190.6877000859965,186.27373829296465,186.60958862304688,28702320
2023-06-16,184.9783102488722,186.46562423913338,181.90773550096043,182.9392547607422,41110648
2023-06-19,183.2751193228092,183.2751193228092,180.92421103469607,182.3875274658203,10629440
2023-06-20,183.17916432052266,184.69047615448244,182.60343972622763,183.5150146484375,11802658
2023-06-21,184.3546234407932,185.7939568703895,183.8028818877793,184.954345703125,8829264
2023-06-22,185.1942358894713,185.1942358894713,183.08321643978798,183.41905212402344,9356174
2023-06-23,183.4190616652936,183.75491200865656,181.40400353008883,182.29159545898438,6470406
2023-06-26,182.31556313986064,183.22713802722868,181.85976837534844,182.7473602294922,4100400
2023-06-27,184.3546187189206,184.3546187189206,183.03522977558416,183.56298828125,5880750
2023-06-28,184.1147337175494,184.1147337175494,182.69938332807428,183.13119506835938,7140112
2023-06-30,184.71444576618885,186.99339022694053,183.75489020376708,186.7055206298828,9070810
2023-07-03,188.98447983028927,188.98447983028927,186.87346035664575,187.88099670410156,9036924
2023-07-04,188.91250060696026,190.6397035408408,188.5526672724708,189.968017578125,12617234
2023-07-05,189.08042796638134,189.70413323011846,188.00092795030517,188.98446655273438,12366958
2023-07-06,189.27233881643255,190.4478002627028,188.62463586933785,190.0879669189453,9037242
2023-07-07,189.51222988937118,190.687691349145,188.64863571109484,189.9200439453125,9065220
2023-07-10,189.92005699715133,189.92005699715133,186.94542859349664,187.08937072753906,5630400
2023-07-11,187.1133394319192,188.45671139681917,186.08182010440783,188.0968780517578,9634838
2023-07-12,188.9844847420142,189.00848241856366,187.28127929827167,188.00094604492188,6848220
2023-07-13,188.00092954473743,191.23942962043154,187.71305994301116,189.17637634277344,13595726
2023-07-14,189.39227908640592,194.54989023315414,188.24081534011424,194.333984375,31366784
2023-07-17,195.26957045801427,203.8815880830342,194.69383122407973,199.2277374267578,45759860
2023-07-18,200.5471159353396,201.65059899411082,197.7883936467554,200.16329956054688,17769026
2023-07-19,201.506686266455,201.98646409089892,198.6999830651265,200.5231475830078,10830990
2023-07-20,200.78701022720674,201.50667693053003,198.93986276034556,200.3791961669922,8255710
2023-07-21,194.31000413989372,198.7959293860225,192.39089298789477,194.16607666015625,23514212
2023-07-24,194.93370225389137,195.74933032022122,193.59033035345405,193.8542022705078,6808460
2023-07-25,194.54989704128113,194.54989704128113,191.91111915292836,192.10302734375,6458200
2023-07-26,193.59033259954757,193.63831330547464,192.58279634170202,193.23049926757812,5329662
2023-07-27,193.8302403208653,195.07766558789535,191.43135120798328,191.88714599609375,8948358
2023-07-28,192.41488447138883,193.27849331271125,190.2558843305679,191.3114013671875,6760060
2023-07-31,191.79116799187022,194.78977912370058,191.4073516236583,194.333984375,6762180
2023-08-01,194.54989130808107,195.74933576744039,193.85420766499027,195.24557495117188,7181804
2023-08-02,194.74180014691342,194.74180014691342,191.43133635630107,193.25448608398438,5399618
2023-08-03,192.87065998835806,192.87065998835806,190.49575421392882,191.74317932128906,6821698
2023-08-04,192.31892798967053,196.70889179281306,192.05504142300362,196.1571502685547,12481540
2023-08-07,196.68491081312843,198.14822721556396,195.77332129905392,197.26063537597656,8822866
2023-08-08,197.8603498529611,200.30721941365056,196.68490309888034,199.75547790527344,15724284
2023-08-09,199.34767354590457,200.7870069289075,197.93232319595583,200.45115661621094,9309388
2023-08-10,200.1153285187844,201.890497640011,199.37166412442753,200.85897827148438,9901644
2023-08-11,200.85896925098518,202.5381915192943,197.83637502469128,198.17221069335938,7571468
2023-08-14,198.26817365358596,199.6835240045693,196.46900692351713,199.17974853515625,5792180
2023-08-16,198.69997811526994,201.60264266584124,198.62801437172752,200.85897827148438,8131780
2023-08-17,200.85898106358866,201.6985922471211,198.86790604240025,200.3312225341797,6340960
2023-08-18,199.13178013098806,199.7555000876098,195.74935232613322,197.5245361328125,10602392
2023-08-21,197.5724916743653,200.23526724249953,197.50052793288197,198.91587829589844,7334260
2023-08-22,199.10778960621496,200.59510373401443,198.02828954208488,200.11532592773438,6350240
2023-08-23,200.18729305554413,200.52314338228211,198.91588477573364,199.2277374267578,6134234
2023-08-24,200.90695279810024,201.50667504525873,197.66845266344427,198.00430297851562,5776956
2023-08-25,196.70889940819586,197.33260469599824,195.3175467065668,196.56497192382812,6598510
2023-08-28,197.40458696558954,197.8843647784682,195.58142249165647,195.77333068847656,3401974
2023-08-29,196.540967216938,197.6204672360442,195.3175397186134,195.7973175048828,3998562
2023-08-30,196.70889626347042,196.80485767928587,195.10163771932787,195.3655242919922,4018182
2023-08-31,195.74934546743344,196.70890108246988,195.00569572244288,195.94125366210938,22061952
2023-09-01,195.725347556779,200.42716385641324,195.50944170314398,199.75547790527344,8476130
2023-09-04,200.54711992030138,209.42300919907072,199.58756432259662,208.27154541015625,27634648
2023-09-05,209.0871606556789,209.90278877730478,206.44838273962137,207.19204711914062,17973426
2023-09-06,208.10362983072375,208.9672240517446,204.33737100804956,205.96861267089844,13531912
2023-09-07,206.2804764946779,208.07964329289294,204.74518163687165,207.6718292236328,9322650
2023-09-08,207.9596979218795,207.9596979218795,205.9686082939834,206.30445861816406,5748410
2023-09-11,207.74378632011067,209.9027864088878,206.3524336356745,208.63137817382812,8253314
2023-09-12,209.7108902427004,211.8219097444381,204.8171505708772,208.70335388183594,14545328
2023-09-13,208.67936646789127,210.11869991273247,207.0241271496611,209.03919982910156,7445670
2023-09-14,210.33459054425637,212.66151586844097,208.84727639383323,209.39903259277344,14895010
2023-09-15,211.00626531380522,212.90139343314013,210.26261559903924,211.60598754882812,19835876
2023-09-18,211.60598560422406,211.60598560422406,208.79929728343438,209.23109436035156,6025196
2023-09-20,208.34350716893448,209.59093236241077,205.84865678198187,206.35243225097656,9102700
2023-09-21,206.25646981458817,206.90417276200046,202.96998901166052,205.80068969726562,8893070
2023-09-22,203.6176885601741,204.74516928067771,199.87542770239176,200.78700256347656,19818260
2023-09-25,200.78701431746785,201.38673658245432,197.66845853953825,198.67599487304688,9301132
2023-09-26,199.97138073158226,199.97138073158226,197.52452567043514,198.10025024414062,6480566
2023-09-27,197.78840556316405,199.85144432486777,196.8528329609629,199.41964721679688,7773994
2023-09-28,199.82743969908094,199.82743969908094,193.8302176192766,194.47792053222656,16876116
2023-09-29,194.31002087415936,196.34907664876474,192.63079847154316,194.81378173828125,12780272
2023-10-03,195.00570250682722,195.79733298844232,193.6383327794972,194.5259246826172,5728104
2023-10-04,193.20652157449675,194.5259104948445,192.22296832160745,194.26202392578125,6905870
2023-10-05,195.72535541535038,196.9008022166265,194.31000507726094,195.17359924316406,8125304
2023-10-06,195.74933190187176,196.61292603889422,195.24557109555127,195.6773681640625,6365004
2023-10-09,193.92618391152942,197.18866694841756,193.54235290376528,194.59786987304688,6030450
2023-10-10,194.98169158423772,196.10917232286556,194.88574481090836,195.62939453125,5128014
2023-10-11,196.22911350184197,203.4017972236695,196.22911350184197,202.05841064453125,19092228
2023-10-12,202.34628979860523,202.41825354121588,198.96386212099364,200.11532592773438,10234398
2023-10-13,197.62047580751258,198.8199203252101,196.25310612900606,197.21266174316406,10914054
2023-10-16,197.18868701062698,197.62048412684433,195.8213172745576,196.80487060546875,5277652
2023-10-17,197.52452684231957,198.5560461877778,197.21265955784864,197.38058471679688,5979388
2023-10-18,196.2291233781943,198.46008725599646,195.269567762653,195.4854736328125,4881066
2023-10-19,188.04891453089652,190.35184211379593,187.16132267273403,189.65615844726562,25629102
2023-10-20,189.53622631944785,190.01600415054799,187.59313196015526,188.00094604492188,8429336
2023-10-23,187.521153384494,188.5526727114544,183.37107840200062,183.8268585205078,8837826
2023-10-25,184.42659840932697,186.0098740632453,182.84333739706634,183.2031707763672,6678294
2023-10-26,181.7398240807548,182.57943522750898,179.94065733771015,181.4759521484375,10995582
2023-10-27,181.85976346564942,184.40259450999736,181.85976346564942,183.4430389404297,6202812
2023-10-30,184.23467154777487,184.40259670277726,182.50746857368324,183.27511596679688,4688744
2023-10-31,183.85085405832336,184.2826511388165,181.9077452336201,183.1791534423828,6153536
2023-11-01,184.16271502328954,184.97832851408398,182.38753127226354,182.7713623046875,4241952
2023-11-02,184.13870568186192,184.7864086116965,183.32309224274002,184.06674194335938,4742730
2023-11-03,185.19422977067617,185.5300800854721,183.58697122127813,184.01876831054688,5291528
2023-11-06,185.1942269928677,185.41013285509183,183.75489362245682,184.54652404785156,4939936
2023-11-07,184.66646635337273,185.67400262930482,183.68292775166285,183.89881896972656,5692178
2023-11-08,184.52255762162665,185.1222799132715,183.03524341001585,183.37109375,7102052
2023-11-09,183.75489272853105,184.234670516334,182.17163188544376,182.72337341308594,9231126
2023-11-10,182.45949888880864,183.17916561801772,180.87623794121154,181.97972106933594,10710700
2023-11-13,183.562987756221,183.70691523841984,182.3155625577577,183.10719299316406,3585902
2023-11-15,184.9783208184908,188.1928378636464,184.35461554902773,187.90496826171875,10792518
2023-11-16,187.9049804130367,191.6712392311415,186.77749960687504,190.519775390625,13843576
2023-11-17,190.9515726007715,191.43135042137644,189.27235022865415,189.7041473388672,7886928
2023-11-20,188.6486504934314,192.43889245988746,188.6486504934314,192.00709533691406,8610496
2023-11-21,193.15854927091019,193.15854927091019,191.93510707018442,192.2229766845703,5440248
2023-11-22,193.110551613707,193.15853231883654,191.47931013089126,192.0310516357422,5318582
2023-11-23,192.15100958214043,194.31000968980493,192.15100958214043,193.11056518554688,9677360
2023-11-24,193.11057553146824,193.5903533588756,189.77611377432405,189.9920196533203,6250566
2023-11-28,190.47178979267963,191.31140095675318,188.60065926964714,190.3998260498047,8145314
2023-11-29,190.9515771484375,196.0132274197042,190.9515771484375,194.9097442626953,15544086
2023-11-30,195.24557788191703,198.86789434689277,193.85421057485024,198.17221069335938,19825958
2023-12-01,198.50806846148808,198.50806846148808,195.02967934645292,195.5814208984375,9830426
2023-12-04,198.00430712360838,198.1482346092769,195.14962331071035,195.4854736328125,10662472
2023-12-05,195.46148547359275,196.2291329317305,192.91866882527242,193.9981689453125,11165368
2023-12-06,195.14961835718867,201.69858233869297,194.76580197737732,200.90695190429688,22082070
2023-12-07,201.50666432400627,202.2263309823063,199.8994058588051,200.66705322265625,11250552
2023-12-08,200.93094015863784,203.66567952123944,199.10779034467458,202.7541046142578,15479122
2023-12-11,201.50668604138622,202.56220311064686,200.18729702563905,201.7945556640625,10084242
2023-12-12,201.84252811779683,205.29691952362808,201.57864154044816,202.56219482421875,11903364
2023-12-13,203.20987555565605,203.56970889542524,199.10778133894976,201.3387451171875,9696816
2023-12-14,203.18590627056852,209.18312900582734,203.06596181586335,208.4154815673828,24681376
2023-12-15,209.20711434111533,215.66013193189156,207.98368674632923,214.24478149414062,41567234
2023-12-18,213.98091186317816,217.57924558285043,212.0618005460196,213.62107849121094,20182072
2023-12-19,213.7889948409995,214.62860600762238,208.70334713198076,210.47853088378906,16064694
2023-12-20,212.06179726381077,215.66013092778945,205.9926107455648,207.2400360107422,26449942
2023-12-21,205.77670199172098,209.42301631523168,204.96108849095137,208.22357177734375,10663008
2023-12-22,208.84726696745525,223.72037851707083,208.22356169461776,221.9691925048828,46080814
2023-12-26,217.81912301141563,228.27827328173285,215.10838134720402,225.54354858398438,54628644
2023-12-27,224.77590872331615,228.08637275376998,222.66488924314686,225.9513702392578,25262992
2023-12-28,226.71900424888395,229.04592961719402,224.36809584610296,225.23170471191406,16839956
2023-12-29,225.95135218501497,228.062371496507,223.62442701506043,226.1192626953125,15961140
2024-01-01,226.93490462673097,231.97257164275777,224.67994305813244,228.9259796142578,20347278
2024-01-02,229.33379426235723,229.33379426235723,222.76083237767295,225.11175537109375,14282514
2024-01-03,222.56892005886235,222.56892005886235,218.29890053712677,218.73069763183594,19534364
2024-01-04,219.25846405782744,220.62583377514096,216.57170533360141,217.05148315429688,15170336
2024-01-05,218.32286400672194,222.1371030584481,217.57921433478666,219.0665283203125,16889130
2024-01-08,219.49834042247818,220.69778490566114,215.44421221265733,216.06793212890625,10082886
2024-01-09,219.7382309459278,221.89723103164107,215.87602553814773,216.2598419189453,14465048
2024-01-10,216.5957083715038,218.77869165304554,215.42024682503828,217.62722778320312,8874676
2024-01-11,218.27492298360107,219.2104809386828,214.31675600635688,215.0364227294922,8638818
2024-01-12,218.29889257484953,225.01578157715258,218.29889257484953,223.3125762939453,36086734
2024-01-15,245.6222590062638,253.80246492067374,234.6833160054069,237.29811096191406,127844264
2024-01-16,237.49000816738481,237.49000816738481,230.5332301503604,232.69223022460938,25912492
2024-01-17,227.96641989240266,235.81078989033094,226.4551227431052,231.44480895996094,28668932
2024-01-18,231.4448138476428,234.6113503388295,224.72792447188897,231.56475830078125,26144924
2024-01-19,234.1315674138068,236.6983815832526,232.02054801299724,232.71621704101562,15498620
2024-01-23,229.35777221455757,233.17201159421194,224.0802163965816,225.4475860595703,19972336
2024-01-24,226.4572824755109,230.30369067042406,225.03891358448357,229.846923828125,11708750
2024-01-25,229.8469131443372,230.4719632506866,225.27930362519035,225.97647094726562,12852980
2024-01-29,225.97648120581727,229.34208837271242,225.97648120581727,227.41888427734375,10051300
2024-01-30,228.09200105951243,232.17880973141325,226.69768103544044,227.17848205566406,11828014
2024-01-31,227.1784814500161,230.73640605560914,225.49567788371968,229.89500427246094,10584480
2024-02-01,229.60652210682545,229.67865399840647,226.26496380882114,226.6255645751953,7828120
2024-02-02,228.3804708278415,233.90968222683136,228.3804708278415,232.2989959716797,16296222
2024-02-05,232.22688539442711,235.35209192665025,230.37579859076465,231.91436767578125,11566604
2024-02-06,233.0442423589171,241.2659274309584,232.27495785144288,240.23220825195312,29024038
2024-02-07,240.85727244049946,241.2178731989155,236.818532207934,238.09266662597656,9103534
2024-02-08,238.42920713804094,240.4485771578389,233.23656233410577,235.03956604003906,11303840
2024-02-09,236.02522006556543,237.87630694504023,232.1066946492535,235.80886840820312,7893788
2024-02-12,236.07329510232594,245.59314919860284,236.07329510232594,241.09767150878906,48873500
2024-02-13,241.89098989666314,246.6509169380848,236.40986134372662,245.97779846191406,22373576
2024-02-14,242.2996713754398,248.57411859658762,238.98213271582563,247.3721160888672,22594656
2024-02-15,248.550082922359,251.3867912160784,246.67494728327472,249.29531860351562,14570776
2024-02-16,251.2185303633604,262.036553201974,250.4732946591867,261.074951171875,34942644
2024-02-19,262.4692785705191,262.4692785705191,255.4736005190612,257.685302734375,18602758
2024-02-20,257.6131569795708,258.7430568802246,253.0215135295645,255.7620849609375,10374126
2024-02-21,257.66126594339823,257.85356873467475,249.77611785696143,250.6896514892578,13115574
2024-02-22,251.3627677991961,256.26694408039424,250.71369815943746,255.32937622070312,14596482
2024-02-23,257.2285307438901,260.23353694416915,256.4111631882614,257.7814636230469,19860994
2024-02-26,257.8295437287267,257.9497439822133,252.92536751732104,256.2188720703125,8820636
2024-02-27,256.74771935014815,258.3824543951769,253.6465472079461,255.5216827392578,10399260
2024-02-28,254.82453689856294,255.28130373008128,247.61252170332057,248.9106903076172,12789056
2024-02-29,248.7183483659176,252.05992114389258,246.74707602851504,249.3433837890625,14462764
2024-03-01,251.17045277876517,252.51668970232538,248.83855033392882,249.5837860107422,9420630
2024-03-04,251.4348958422905,253.09366520777647,249.31935964489318,250.25692749023438,5662370
2024-03-05,248.93472110482315,250.25692387264212,245.5210310242414,246.79515075683594,10521548
2024-03-06,246.9874876680338,247.54039122870535,240.40050788288957,246.72305297851562,11091922
2024-03-07,247.01151876514336,250.20885721836547,245.44891548341738,247.85292053222656,9707982
2024-03-11,248.7664491391035,249.51168481995308,246.31434643163715,247.39614868164062,11131512
2024-03-12,246.53072175759024,251.21853167887062,244.1267166697542,245.61720275878906,11652760
2024-03-13,247.0355481988422,249.39148483970368,238.8619311899751,242.51602172851562,13580480
2024-03-14,240.95341818630925,249.48765060816015,238.06861218665782,249.0308837890625,12825472
2024-03-15,247.49232490288682,249.17512847192052,243.47763345361557,248.57412719726562,13649086
2024-03-18,249.0549296056031,249.31936429877254,244.72772040396134,245.3046875,6393960
2024-03-19,244.7277243421237,244.7277243421237,237.10702507980122,237.9243927001953,9617386
2024-03-20,238.50133578190554,241.00150690977335,235.20786059286593,237.27529907226562,8385344
2024-03-21,240.23221746050743,242.94874018435635,239.65526506244726,240.6168670654297,11644580
2024-03-22,235.23188509070036,235.95308657794828,230.568109604011,234.1981658935547,28646502
2024-03-26,233.669295157477,236.04926606990065,230.32772220736825,230.71237182617188,18273346
2024-03-27,230.64024503831996,231.24124628693673,226.57747072851785,227.08230590820312,14320668
2024-03-28,229.1978448260963,232.2509194678547,228.5247116811622,230.8325653076172,15455150
2024-04-01,232.56344273738154,233.8615965955178,231.52970887944278,233.16444396972656,6041008
2024-04-02,231.72205095018495,232.0826517050574,230.5921656503415,231.3614501953125,6932654
2024-04-03,230.78447478883064,234.48664827438748,228.83723665195257,232.3230438232422,13794516
2024-04-04,233.573122682922,236.53006060606776,230.59216525152812,234.3424072265625,16004046
2024-04-05,233.90969174885956,234.22220947129594,232.01052188708994,233.2125244140625,6414344
2024-04-08,235.59248203046252,236.36176653901586,229.9190362915346,230.73638916015625,26640770
2024-04-09,232.68364602559157,233.30868144624847,228.4766373441806,228.76510620117188,15801250
2024-04-10,229.58247893596527,230.52004676098227,227.46695745730977,229.48631286621094,10771534
2024-04-12,228.38047086337875,230.78447581983536,225.97646590692213,226.33706665039062,13170046
2024-04-15,224.26963179912175,225.1831507624271,220.30302355831944,220.85594177246094,12176472
2024-04-16,217.8268946455856,220.4472660545363,213.86028625965338,215.567138671875,21439424
2024-04-18,217.56246153538683,218.98083041344464,212.922734627275,213.64393615722656,21986258
2024-04-19,211.55244992623207,218.2355812052342,210.1100468585532,217.6826629638672,20470106
2024-04-22,217.68265658952456,224.12538716858614,216.36045381620332,222.13006591796875,18881740
2024-04-23,224.43790227207967,224.43790227207967,221.26462739142195,222.1781463623047,10322712
2024-04-24,223.04358058362195,223.4041813330047,220.4953411571368,221.12037658691406,5915168
2024-04-25,220.63957643787097,222.3944971570523,219.14909040010303,221.64926147460938,11805090
2024-04-26,222.08198884380673,228.76512010650129,221.9377544065439,223.38015747070312,21478294
2024-04-29,224.84657834198194,225.01486162178824,221.93773824358797,222.58682250976562,7249940
2024-04-30,222.6108559619792,224.4138596549758,221.88965448478058,222.32237243652344,8902956
