Date,Open,High,Low,Close,Volume
2023-02-02,3209.003522838409,3248.3318414725536,3202.542533364136,3240.27880859375,1813847
2023-02-03,3281.1052287934076,3281.1052287934076,3233.255686095983,3260.78564453125,1804469
2023-02-06,3252.2174595747115,3252.2174595747115,3218.2267416664017,3239.857177734375,1138714
2023-02-07,3248.2380505898204,3270.805105400791,3241.215136678997,3251.656005859375,1455647
2023-02-08,3256.8064538151316,3314.721952232148,3256.8064538151316,3296.181640625,1986946
2023-02-09,3291.4055938356746,3321.93195053137,3282.3226710626896,3315.611328125,1655427
2023-02-10,3296.0878189872124,3317.0161953048087,3284.9915228114805,3312.521484375,1187821
2023-02-13,3323.242714585271,3323.242714585271,3252.451654072995,3260.879150390625,1087939
2023-02-14,3282.042070155639,3300.6294754636306,3272.678184078162,3277.453857421875,1579818
2023-02-15,3265.1866636866666,3301.705814786116,3240.044541293242,3296.696044921875,1429449
2023-02-16,3302.8296072991216,3347.589025161844,3302.642375313517,3331.71728515625,1618931
2023-02-17,3301.846481950705,3313.7854362807207,3267.996126412151,3278.436767578125,1061369
2023-02-20,3279.232639136106,3297.960409776518,3253.997013920248,3265.4677734375,1296082
2023-02-21,3271.741760483827,3285.6938591458697,3225.6246220454104,3231.47705078125,1139541
2023-02-22,3197.719877797664,3227.731175089711,3179.0389728545315,3185.17236328125,1218430
2023-02-23,3203.385262454029,3232.7877717818465,3191.2122111789918,3196.643310546875,1441570
2023-02-24,3204.7899925353113,3215.511596313439,3167.147216431284,3184.142578125,977592
2023-02-27,3174.357152183977,3174.357152183977,3105.0644001894007,3119.90625,1128022
2023-02-28,3116.769380027199,3176.2300546949855,3089.988575268062,3102.114990234375,4116217
2023-03-01,3111.6195311637503,3173.4211830014897,3104.128421850085,3170.3310546875,1669307
2023-03-02,3147.2019377332426,3155.535704440141,3106.9372298122285,3110.167724609375,1556538
2023-03-03,3140.6470765873214,3144.3926306440744,3119.203871056602,3129.55078125,1043190
2023-03-06,3148.044567467067,3188.356140172754,3145.3291321225875,3157.36181640625,1334132
2023-03-08,3150.0106383790744,3179.9750677572342,3118.969453764318,3174.731201171875,1844590
2023-03-09,3169.6749030454052,3169.6749030454052,3118.969559925363,3124.587890625,1648500
2023-03-10,3102.161626866042,3124.962780171706,3080.7184198861078,3119.1103515625,1024404
2023-03-13,3120.983102116535,3155.4422471959356,3063.863399377529,3073.180419921875,1901233
2023-03-14,3071.3542558398167,3094.2020436159,3005.245136815661,3010.442138671875,2670334
2023-03-15,3043.2623817666813,3052.954093411259,2988.9518531074605,2995.412841796875,1780522
2023-03-16,3003.9343970761383,3014.983827425883,2970.2244100765306,2982.3974609375,1901060
2023-03-17,2950.0922655040968,3016.4821253769082,2944.0057396428756,2977.060302734375,6739966
2023-03-20,2968.0235519474013,2968.0235519474013,2898.16911091198,2943.349853515625,2289468
2023-03-21,2943.349963254583,2955.944342624212,2900.416459880619,2908.516357421875,1815297
2023-03-22,2930.9432163545443,2943.537597445117,2908.5167548525915,2931.6455078125,1123939
2023-03-23,2916.7564426081412,2946.206043775099,2903.740733922847,2925.88623046875,1372218
2023-03-24,2948.593585458365,2968.351473778491,2908.4226112164015,2922.000244140625,1329577
2023-03-27,2935.577878965897,2952.198774452865,2908.422613099865,2923.685791015625,1524217
2023-03-28,2928.0866300036528,2949.2022348899854,2912.3083934633514,2917.692626953125,1303530
2023-03-29,2929.959338361696,2949.6234949949962,2906.64335836925,2939.2294921875,1740616
2023-03-31,2987.0326656462394,3008.616467852621,2951.4967652261007,3001.968017578125,2382581
2023-04-03,3019.80620797053,3019.80620797053,2971.863159942627,2996.443359375,1521830
2023-04-05,2982.8659659850427,3056.700300536424,2982.8659659850427,3033.7119140625,2655065
2023-04-06,3019.8526878475545,3050.144945013247,3010.4888035441513,3015.826171875,1703464
2023-04-10,3015.1708902133228,3063.8630909248423,3010.488947837215,3055.81005859375,2203187
2023-04-11,3056.3726325185307,3064.753265430325,2989.0930148346015,3009.365966796875,2348779
2023-04-12,3022.615127151451,3053.515946775307,2995.506726567161,3035.443603515625,2417727
2023-04-13,3005.806965952687,3024.5347352109593,2977.715312065279,2986.00244140625,4174070
2023-04-17,2934.735341501115,2962.1713421508034,2874.946843268329,2939.791748046875,5505048
2023-04-18,2954.2586993354394,2956.037974559565,2912.730008677725,2931.59814453125,2617302
2023-04-19,2931.5987069776834,2940.260301815835,2876.117680581955,2893.06640625,3298034
2023-04-20,2893.440962641248,2914.9779018453737,2882.2042987086606,2907.299560546875,2419999
2023-04-21,2912.1677641543783,2963.1540640137077,2903.553037069321,2959.783203125,1929184
2023-04-24,2950.6543147931907,2978.605378339961,2927.2912354963705,2972.8466796875,1640676
2023-04-25,2980.5246904118535,2988.203030634268,2947.2828976033015,2973.969970703125,2024090
2023-04-26,2978.6519653773216,3004.3089200982763,2978.6519653773216,2994.7109375,2000029
2023-04-27,2982.397367620364,2995.6940385765142,2968.96010122316,2985.15966796875,2434446
2023-04-28,2996.8172494907267,3021.959368682717,2992.931329197346,3014.46826171875,2931312
2023-05-02,3029.2168833174005,3029.2168833174005,3005.807170154206,3014.609130859375,2321159
2023-05-03,3011.425790814035,3011.425790814035,2971.30144715081,2977.6220703125,2468285
2023-05-04,2977.8555753026085,3019.3376284887763,2975.842431621559,3015.826171875,1953253
2023-05-05,3015.1711179679023,3037.6444430707684,3005.854097657769,3025.1904296875,1710027
2023-05-08,3038.5805959957215,3047.80411390233,3025.7521196330254,3043.824462890625,928235
2023-05-09,3045.697487480777,3088.209436182946,3039.517231610019,3074.397705078125,1107375
2023-05-10,3080.718077079892,3096.168486888955,3058.2916188670115,3077.7216796875,1559987
2023-05-11,3098.509554373704,3099.1649806032747,3063.863179785663,3073.367431640625,1719623
2023-05-12,3070.5579481624777,3080.7178538053777,3052.6262016430187,3066.0166015625,1027479
2023-05-15,3075.1001029425056,3082.591211597664,3041.717941442154,3047.99169921875,1150390
2023-05-16,3049.067887155365,3076.0359190167806,3043.6836538115763,3050.893798828125,986306
2023-05-17,3048.833954252038,3071.3541423901315,2994.8043859448894,3004.589599609375,1588815
2023-05-18,3020.7420901209134,3023.551255299397,2991.7609150849808,2996.302490234375,1369364
2023-05-19,3005.806916614258,3028.748433579071,2999.299062625924,3017.839599609375,1152449
2023-05-22,3024.5346618337376,3097.994289245038,3012.4084772552887,3088.864501953125,1333243
2023-05-23,3095.70021097073,3116.253891694738,3080.8117260826593,3087.319580078125,1687418
2023-05-24,3067.608677625298,3106.1878374948283,3067.608677625298,3093.218994140625,1016555
2023-05-25,3084.4640439086934,3095.7007070923314,3059.27528204957,3083.995849609375,1374917
2023-05-26,3083.995493566859,3126.273342470186,3081.6545223405287,3117.1435546875,1791115
2023-05-29,3147.0145649988626,3157.502070638318,3101.3187597728675,3109.1376953125,1210372
2023-05-30,3104.127844377834,3115.31764111134,3091.346232933408,3105.25146484375,1344224
2023-05-31,3098.5095759233923,3116.0199953175766,3057.4488483642913,3080.25,5815424
2023-06-01,3103.191291377576,3127.5373908271285,3087.740882111514,3112.55517578125,1177314
2023-06-02,3114.6620132162084,3123.6980701155167,3087.6939807280514,3095.32568359375,2030661
2023-06-05,3104.127819115761,3115.3644809044154,3076.0830297903385,3079.68798828125,1861468
2023-06-06,3071.3544082968083,3079.641538312168,3015.7330205175776,3026.688720703125,2022849
2023-06-07,3046.071796534812,3070.2775307519573,3034.83513451255,3066.57861328125,1567196
2023-06-08,3053.563337876765,3061.9908355893967,3027.344456104134,3030.574951171875,1759366
2023-06-09,3038.5803876718455,3043.262329717565,3001.4526786934716,3005.1513671875,1775689
2023-06-12,3010.489160258185,3047.3827773409503,3006.7436060930113,3040.35986328125,2324605
2023-06-13,3052.626459268436,3057.308401690627,3032.9623010952346,3037.36328125,1371928
2023-06-14,3037.363302755835,3048.7405600885963,3020.6489053565506,3044.245849609375,1658544
2023-06-15,3061.462205571443,3063.4903215151253,3028.1618130911993,3034.10498046875,2273810
2023-06-16,3015.897987371957,3018.1619412813734,2977.2205342964953,2995.0498046875,4156189
2023-06-19,3009.2942766117017,3032.783660188892,2995.143990044562,3028.53857421875,1468186
2023-06-20,3031.935003240005,3049.387024882799,3019.7186341521838,3044.85888671875,1528452
2023-06-21,3065.895658991995,3076.6497854869594,3041.321280032402,3073.631103515625,1645987
2023-06-22,3075.3291982085652,3082.5457528224233,3047.123050140676,3055.047119140625,1529603
2023-06-23,3053.9150439557384,3065.329470831123,3027.359533332214,3034.15185546875,1119505
2023-06-26,3023.4451544860294,3031.84090070026,2993.257870572284,3008.964599609375,1978803
2023-06-27,3020.614768577434,3027.8313232300593,3002.0307699984146,3016.228271484375,863542
2023-06-28,3026.274804348481,3047.9246980493767,3012.5017657954463,3033.302734375,1575872
2023-06-30,3037.595047943164,3122.4967728856745,3032.0293603212,3115.185791015625,2672406
2023-07-03,3126.5534245667945,3130.798511071719,3083.5836695492567,3086.9326171875,1687264
2023-07-04,3103.630064819358,3127.213879901572,3091.649532819732,3121.412353515625,1656681
2023-07-05,3131.9302703273115,3140.4204427468735,3117.779982961375,3131.883056640625,1453008
2023-07-06,3119.2425829550803,3139.9019127533375,3114.9502825665704,3134.666259765625,1848238
2023-07-07,3114.9501370135445,3166.740100165481,3114.9501370135445,3140.656494140625,1789326
2023-07-10,3136.411603139762,3136.411603139762,3080.2349089185213,3086.6025390625,1407431
2023-07-11,3108.346715657932,3108.346715657932,3076.0841038519347,3087.02685546875,1110172
2023-07-12,3095.0924803766343,3102.8279251683052,3065.990192606951,3075.23486328125,1515240
2023-07-13,3097.970013505185,3176.6927438215494,3087.357296497897,3151.316650390625,4585146
2023-07-14,3174.3811040367723,3325.176090508818,3162.1175217626333,3315.5537109375,6306101
2023-07-17,3311.1674504613097,3348.8071250815974,3280.084030001309,3293.904052734375,2743228
2023-07-18,3279.093458412419,3324.374380738022,3268.7165803794683,3298.762451171875,2600090
2023-07-19,3301.7338307538876,3317.62941289193,3250.4625290006256,3273.48046875,2405370
2023-07-20,3265.961471457686,3290.3630716712737,3249.8354394909547,3275.608642578125,1715404
2023-07-21,3219.5698773434174,3248.7478440814666,3177.008621662018,3185.75732421875,3770223
2023-07-24,3197.7688541503653,3228.460200845462,3189.351276356865,3210.773681640625,1680132
2023-07-25,3213.3743276732653,3222.170365392295,3197.0118456212294,3214.934814453125,1272980
2023-07-26,3216.0700991340213,3235.4591135410055,3201.551891104478,3204.673095703125,1066803
2023-07-27,3210.9628540656236,3226.7577622818967,3201.5994704688537,3212.80712890625,1701769
2023-07-28,3201.552091653801,3209.7805545405377,3150.4785870897526,3173.55615234375,2599831
2023-07-31,3182.0681141392815,3240.9445098873553,3178.7577946996307,3236.0263671875,2743678
2023-08-01,3229.9261181206225,3272.487370043149,3229.9261181206225,3264.96826171875,1956167
2023-08-02,3248.794989269264,3259.624417506457,3228.6021776972843,3254.18603515625,1914899
2023-08-03,3234.655344119481,3247.187269063804,3185.473449998366,3215.69189453125,2026351
2023-08-04,3216.9215727277156,3282.8915189821096,3216.9215727277156,3256.92919921875,2248493
2023-08-07,3266.7652892098595,3298.970016892691,3254.7536039655884,3295.234130859375,1853889
2023-08-08,3295.2342234134017,3300.8143843885464,3269.271904484311,3282.51318359375,1634225
2023-08-09,3277.1218919688613,3279.108176190208,3239.431675504175,3274.85205078125,1794589
2023-08-10,3263.0293892221785,3277.1218005973083,3244.1606132838087,3255.5576171875,1096701
2023-08-11,3251.7744571030394,3278.7770233463493,3228.980448858281,3261.89453125,1679974
2023-08-14,3254.233922105025,3267.7589910283973,3226.1435364393237,3262.88818359375,1190425
2023-08-16,3263.0292025628837,3278.162091618248,3249.0312340047594,3270.973876953125,1328445
2023-08-17,3267.7582710430993,3273.2439895758225,3228.223551712242,3249.551513671875,1843241
2023-08-18,3225.1972847033007,3225.1972847033007,3174.5966821427064,3184.622314453125,2526749
2023-08-21,3192.0944178627706,3224.9611677948387,3189.257000602448,3217.300048828125,1375579
2023-08-22,3215.7386774516895,3226.142537878739,3182.6828216403815,3198.85595703125,1222012
2023-08-23,3204.389476660781,3217.630755489958,3193.039809092915,3214.083984375,1330046
2023-08-24,3223.3053948970555,3228.0817592257495,3195.025900609642,3204.15283203125,1152881
2023-08-25,3192.093868830644,3202.3086153928157,3168.6851804592197,3198.052490234375,1158046
2023-08-28,3210.064080123516,3210.064080123516,3178.001363908617,3192.614013671875,1037485
2023-08-29,3197.8159823429864,3205.85532972246,3182.6357566974793,3193.181396484375,944517
2023-08-30,3213.8474190009583,3223.40014789566,3199.7076715059848,3207.179443359375,1188200
2023-08-31,3216.6851809304703,3232.1963020236335,3162.44313175206,3174.880615234375,3417652
2023-09-01,3183.5820610390588,3205.3355926504364,3174.8806945764272,3196.066650390625,1277950
2023-09-04,3194.9314439412847,3246.8089755295628,3187.412335303978,3233.236572265625,1828332
2023-09-05,3234.655647359386,3260.192402470118,3220.610339684641,3243.4990234375,1501842
2023-09-06,3247.8966944672416,3257.2600783046946,3213.942363030444,3244.018798828125,1314818
2023-09-07,3244.869971787651,3272.4874497481187,3236.8306240064776,3267.994873046875,1885092
2023-09-08,3267.9947610381087,3277.2163655298596,3248.8895343242925,3255.3681640625,1518917
2023-09-11,3274.379127713751,3296.7946752137577,3258.3004318237645,3292.018310546875,1783604
2023-09-12,3302.753377677456,3395.3476597908902,3294.24112670406,3386.740966796875,4476016
2023-09-13,3377.5667884111795,3394.3548393912247,3352.881167564008,3374.492919921875,1754929
2023-09-14,3376.573535094419,3402.724969170952,3353.448632941184,3367.115478515625,2604721
2023-09-15,3374.4929869883554,3411.852312447012,3369.385497620401,3403.292724609375,2952897
2023-09-18,3386.0314090812585,3423.1542791511733,3381.4914959863354,3410.716796875,1395753
2023-09-20,3385.9840325039686,3428.545284309186,3385.9840325039686,3410.622314453125,1649396
2023-09-21,3394.070938699643,3409.6293955849587,3336.8023599511052,3390.9970703125,2004073
2023-09-22,3389.767307044792,3436.821136153463,3371.844336912951,3408.352294921875,1989083
2023-09-25,3407.2648397086377,3423.816438513607,3365.7911697677823,3383.28857421875,1238778
2023-09-26,3374.256300567167,3400.123946328617,3344.3687499178695,3391.375244140625,1726062
2023-09-27,3395.442047023852,3418.141381042953,3363.000869306307,3394.780029296875,1541134
2023-09-28,3404.9003322259136,3407.5486342217837,3336.187644274132,3345.078125,1755753
2023-09-29,3345.5036630036134,3375.0600892481143,3315.569006867015,3337.369873046875,2243791
2023-10-03,3342.665949831353,3342.665949831353,3291.4980077975183,3323.4189453125,1948148
2023-10-04,3297.362271452547,3355.7184336575156,3288.8500206343624,3346.02392578125,1788138
2023-10-05,3361.3933142873702,3427.5997104607286,3358.7450122585187,3394.82763671875,2990768
2023-10-06,3396.388224458369,3437.9563382499805,3381.302669921794,3425.140625,2075691
2023-10-09,3447.508726297345,3479.618780028991,3434.220111520866,3441.171875,4233074
2023-10-10,3442.779757818924,3450.2988662385983,3406.177126883669,3432.23388671875,1848148
2023-10-11,3452.190323376944,3452.190323376944,3409.6290728147624,3414.263427734375,2426417
2023-10-12,3381.255066664783,3394.1652209191284,3346.354931906954,3350.563720703125,4241281
2023-10-13,3338.694067673891,3383.1469348638834,3333.9650392494236,3377.330322265625,2890357
2023-10-16,3372.743153646584,3380.924280654322,3328.3849583194456,3333.066650390625,1671104
2023-10-17,3338.693740990612,3342.6187418350314,3313.488114318349,3316.987548828125,1672065
2023-10-18,3320.723872104967,3331.7897528110075,3295.187117748136,3298.260986328125,1408245
2023-10-19,3289.9634735404866,3296.933225036673,3273.2741297100188,3276.830078125,1514545
2023-10-20,3271.8517798685193,3318.4110908049693,3265.8305127357185,3313.71728515625,1481211
2023-10-23,3293.282606983661,3298.924665925999,3225.292914465402,3233.684814453125,1106272
2023-10-25,3215.051327682497,3247.766051412049,3202.43951832013,3214.672119140625,1518537
2023-10-26,3193.7633712322263,3199.1209077577855,3157.6823004467296,3164.0830078125,1984471
2023-10-27,3176.6473017249436,3188.0263368356,3164.3200136883993,3177.548095703125,1108851
2023-10-30,3176.6473033537277,3207.7975045879466,3161.238193300146,3203.719970703125,910972
2023-10-31,3223.1118989158163,3223.1118989158163,3176.6949615597064,3194.42724609375,999811
2023-11-01,3181.3886358368673,3197.1297273532236,3139.6655061865476,3158.298583984375,1563475
2023-11-02,3170.198753812231,3201.2540333957804,3170.198753812231,3186.224365234375,1245384
2023-11-03,3206.9912455011868,3212.585844899684,3171.2421581670574,3177.50048828125,1402598
2023-11-06,3200.3534595056994,3216.7582805773163,3185.18141347545,3205.331787109375,1099852
2023-11-07,3203.198663157209,3227.99538673009,3191.819627053631,3196.039306640625,1191144
2023-11-08,3196.987006791226,3225.9087185530275,3195.185418989209,3206.564453125,992899
2023-11-09,3214.6726219703446,3216.0000835815804,3169.109018536068,3174.2294921875,2112352
2023-11-10,3165.2679658448474,3174.228908841592,3150.427901567654,3160.953369140625,1338557
2023-11-13,3182.3368374785077,3182.3368374785077,3154.837502470499,3159.152099609375,1030990
2023-11-15,3208.0345356358303,3236.387205247155,3182.384247933324,3228.137451171875,2059802
2023-11-16,3252.554843852836,3346.716401326636,3237.524943071945,3316.846435546875,3951984
2023-11-17,3316.8464276110644,3342.117274250342,3311.820641047624,3321.208251953125,2021292
2023-11-20,3310.5881275421775,3351.0310234505346,3310.5881275421775,3337.47119140625,1475621
2023-11-21,3337.4710894515033,3355.9145625524966,3319.8334924330106,3328.557373046875,1807236
2023-11-22,3318.88512142956,3349.8454857452175,3300.963234376662,3347.474853515625,1798051
2023-11-23,3347.3327526243943,3360.608293286361,3318.8851654916093,3326.708251953125,2729804
2023-11-24,3313.4328262848157,3323.199877840785,3274.3173926197233,3278.205322265625,1989733
2023-11-28,3278.2053183724934,3301.1055341791257,3255.35233000702,3290.579833984375,1689195
2023-11-29,3300.8680600486928,3335.953414320971,3295.9371916956175,3331.92333984375,1441634
2023-11-30,3318.3636112436993,3334.6735150515265,3300.8683912942124,3307.126953125,3266235
2023-12-01,3318.8853188028297,3334.958159973904,3309.4502482693606,3329.932373046875,1172141
2023-12-04,3361.224369270562,3364.2115046497292,3316.9884664587703,3330.690673828125,1625213
2023-12-05,3354.9188237283443,3354.9188237283443,3321.540367317705,3348.85009765625,1377656
2023-12-06,3349.7983059413914,3425.8956015934377,3342.733636591101,3417.598388671875,1896572
2023-12-07,3418.451744252406,3442.6796524305582,3405.839934234335,3427.83935546875,1967653
2023-12-08,3445.002603708942,3456.3816379078157,3415.654224305756,3439.028564453125,1641155
2023-12-11,3435.4253229469305,3463.967827707981,3427.9342176743367,3454.390380859375,1102503
2023-12-12,3450.64486709552,3507.018456073914,3443.1063027918103,3482.07958984375,2236866
2023-12-13,3455.006883047287,3461.1230679206947,3378.6250660277906,3407.59423828125,3850968
2023-12-14,3442.1580480094076,3487.6741874872178,3439.88233363834,3477.48046875,3290396
2023-12-15,3476.9589978788713,3694.3459836912725,3476.9589978788713,3661.20458984375,8531230
2023-12-18,3658.4546193042174,3725.6856575541797,3631.950765447862,3659.49755859375,2521612
2023-12-19,3646.0323859625214,3655.6098328171565,3593.87847667047,3618.72265625,2004435
2023-12-20,3629.2006019956616,3697.0481375054533,3571.6417021761895,3584.443115234375,2586083
2023-12-21,3561.8744255040738,3609.713730887643,3549.6420575174643,3591.50732421875,1517562
2023-12-22,3603.361313313121,3646.9334913134794,3567.3277001799897,3626.119384765625,2413058
2023-12-26,3622.183949299086,3635.6016352928714,3594.0206528341296,3599.141357421875,1285231
2023-12-27,3602.4125627495287,3620.618971095341,3573.016724517037,3613.981201171875,1293976
2023-12-28,3626.1193465339793,3639.394888074637,3595.8701694834517,3603.266357421875,1682889
2023-12-29,3595.774833524974,3624.7914635502243,3570.5512149274923,3597.102294921875,1574996
2024-01-01,3593.8787327518953,3633.70535723094,3577.75843236752,3613.886962890625,825907
2024-01-02,3613.8865694951905,3613.8865694951905,3572.3055889566763,3587.43017578125,1344068
2024-01-03,3572.0689263856907,3576.6680458780793,3496.256147981893,3500.712890625,1803075
2024-01-04,3510.1953493002593,3526.552712648792,3462.0715122024035,3477.053955078125,3598144
2024-01-05,3484.829351387596,3553.8147487517995,3484.687206057707,3544.474365234375,1963127
2024-01-08,3544.4742269140233,3546.2285872851344,3482.363665387938,3487.95849609375,1067805
2024-01-09,3517.9707687302525,3558.1768302364985,3492.1783363813142,3498.958251953125,1370944
2024-01-10,3499.053125217598,3536.2720507365116,3497.1566194586726,3520.910400390625,1292227
2024-01-11,3531.2939700655124,3577.75836440848,3515.17366998734,3542.246337890625,1777909
2024-01-12,3648.8769751462355,3703.16445093291,3623.843192451792,3681.876220703125,6813450
2024-01-15,3755.0813150622907,3759.8225793489855,3683.9623507618685,3701.78955078125,2801505
2024-01-16,3697.2381021359224,3697.2381021359224,3656.036559430459,3661.489013671875,1432672
2024-01-17,3621.3780100735817,3707.6215694323387,3615.2618248575886,3683.58349609375,3458696
2024-01-18,3696.2897995314374,3706.5309771399134,3662.1526951745536,3700.65185546875,2239110
2024-01-19,3766.918813220428,3784.6314945681647,3738.3208323524004,3765.056884765625,2941975
2024-01-23,3723.950079830963,3756.319706507699,3669.284402377034,3684.084716796875,2618854
2024-01-24,3704.8530094630705,3708.3381516492786,3633.8115913955444,3668.37744140625,2657709
2024-01-25,3666.5634951802735,3686.711116154436,3608.1261628069346,3638.2998046875,2205154
2024-01-29,3629.228264270237,3647.561511105219,3610.1788731595148,3629.419189453125,1646747
2024-01-30,3635.5779359556427,3674.1065907335123,3616.051115583662,3628.989501953125,1411621
2024-01-31,3639.1585116248343,3660.929343074604,3625.0743416169184,3643.694091796875,2459358
2024-02-01,3647.561820475824,3728.629266117496,3633.2867233259526,3680.170166015625,2363107
2024-02-02,3700.1266783968517,3804.540377619733,3697.2143116152224,3787.257568359375,2826510
2024-02-05,3803.2039816310494,3840.4434883555314,3783.247518711278,3793.94189453125,1691523
2024-02-06,3816.571944157436,3962.5698119456692,3809.8879302447262,3949.29736328125,4474396
2024-02-07,3965.529571125853,3967.439289195261,3890.047917808523,3899.0712890625,2124267
2024-02-08,3905.373291071768,3970.303702757069,3901.601644664023,3947.482666015625,2345173
2024-02-09,3949.822049542002,3995.846442629643,3914.922137470945,3947.10107421875,2100596
2024-02-12,3943.568235900253,3971.8321596040623,3920.2217435041434,3934.688232421875,1013716
2024-02-13,3939.2235698107565,3981.7623552395244,3897.257326836959,3962.187744140625,1257415
2024-02-14,3921.606501246575,3929.149795230131,3866.7021005108368,3915.01806640625,1391283
2024-02-15,3941.6581008011804,3959.1318346649314,3898.6894441790746,3917.977783203125,1091582
2024-02-16,3927.574380573637,3960.7081794213304,3915.0180760571698,3941.94482421875,1307556
2024-02-19,3936.931574545264,3941.944584755052,3871.953600131452,3918.550537109375,772291
2024-02-20,3897.8300753576905,3913.0122404364697,3828.9846471816118,3848.702392578125,1193648
2024-02-21,3831.8495388516026,3879.92678741508,3800.91219749732,3811.320068359375,1885939
2024-02-22,3791.745501130713,3910.100240420899,3791.745501130713,3902.604736328125,2982052
2024-02-23,3943.567750543127,3943.567750543127,3863.7414432648116,3869.184326171875,2538072
2024-02-26,3853.811243032453,3867.179270139107,3802.964997073217,3820.43896484375,1379284
2024-02-27,3818.4814808469996,3937.838866469874,3818.4814808469996,3919.12353515625,2960475
2024-02-28,3910.7212792914165,3967.3442411333067,3904.4191155707767,3933.017333984375,1939225
2024-02-29,3913.9675096416795,3951.3025942599716,3881.072659776966,3910.24365234375,3772719
2024-03-01,3921.7973761015874,3953.116567239845,3902.3181111157173,3909.52734375,2043265
2024-03-04,3919.6965305132107,3932.014119419607,3891.9100379868287,3896.493408203125,1749271
2024-03-05,3878.637362368548,3880.547080419936,3800.3389222616497,3830.989990234375,2070859
2024-03-06,3813.755130912655,3888.186353005967,3779.7620528496122,3880.833984375,1744204
2024-03-07,3881.502084875083,3937.838769501806,3855.4343858729776,3923.134033203125,2688905
2024-03-11,3904.4187841194857,3965.5297653333882,3904.4187841194857,3936.263427734375,2304068
2024-03-12,3936.2634988875275,4039.006431158572,3935.021902315305,4003.008056640625,4039801
2024-03-13,4015.1823119675864,4049.557237825097,3945.382022047853,3961.710205078125,2837260
2024-03-14,3965.959755661069,4034.2797384638684,3901.5543222161814,4017.665283203125,2919608
2024-03-15,4003.342404564304,4047.6477740948294,3988.4465091753013,4028.789306640625,3373143
2024-03-18,4024.969899930271,4062.686835117329,3931.9667150207774,3965.052490234375,1526904
2024-03-19,3868.3727671979555,3874.8180658535766,3787.544041009118,3797.760986328125,8931209
2024-03-20,3806.068122915207,3836.623612110713,3781.432713127354,3791.649658203125,1817913
2024-03-21,3809.9353605723127,3827.4568840908046,3769.7834913016204,3793.607177734375,3829582
2024-03-22,3721.0854635163664,3760.2346818905444,3680.9813861574526,3734.35791015625,5852485
2024-03-26,3700.0789167648895,3768.5422658395028,3696.6891204236167,3702.466064453125,3440925
2024-03-27,3712.9696980281237,3719.176282324686,3656.5374306375725,3667.518310546875,1968575
2024-03-28,3676.3030511328657,3738.273312412513,3667.1363106820577,3701.3203125,4311783
2024-04-01,3721.7539807192757,3755.747055308382,3712.539684362111,3739.944091796875,1569676
2024-04-02,3714.401769042016,3733.3558147618187,3698.1691649099557,3708.481689453125,2142666
2024-04-03,3677.1620215954326,3801.2936920206225,3677.1620215954326,3769.114990234375,3973090
2024-04-04,3796.4236387353785,3846.792448781436,3757.6087153317176,3822.5869140625,3394637
2024-04-05,3798.4289848805524,3821.345600173949,3781.718952895784,3799.62255859375,1636819
2024-04-08,3803.203572182516,3850.6122304682963,3781.241814170917,3793.225341796875,2302538
2024-04-09,3804.1583495870013,3834.570702733132,3747.8694567761995,3768.39892578125,1876992
2024-04-10,3777.804526751909,3810.0788116116587,3741.1380298148547,3804.779296875,2101965
2024-04-12,3791.745569330167,3832.183946350763,3767.3966617457004,3820.773193359375,4354821
