Sector,Ticker,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy
Pharmaceuticals,SUNPHARMA.NS,ENSEMBLE,32.79629724223875,25.192247025002313,1.5306207339774502,0.7749704386341587,59.25925925925925
Pharmaceuticals,DRREDDY.NS,BASELINE,28.052770215574284,23.523432306222865,1.8837872854031072,0.3215431647821222,48.148148148148145
Pharmaceuticals,DRREDDY.NS,MSLSTM,20.295395737172345,15.978042619976437,1.284619515886884,0.6448876621816354,48.888888888888886
Pharmaceuticals,DRREDDY.NS,MSLSTMA,26.79051141179274,21.62437829376214,1.731021061460269,0.3812250530711786,45.18518518518518
Pharmaceuticals,DRREDDY.NS,ENSEMBLE,22.872741000859687,18.14917596808287,1.459622425660295,0.5472218354953277,54.074074074074076
Pharmaceuticals,CIPLA.NS,BASELINE,44.184584491541415,32.69821440053987,2.207935697012535,0.6709643832236212,42.96296296296296
Pharmaceuticals,CIPLA.NS,MSLSTM,43.93141238295111,32.596674004592444,2.2087152819878826,0.6747242458558951,42.22222222222222
Pharmaceuticals,CIPLA.NS,MSLSTMA,51.86962370730808,38.148617857513216,2.612501607352392,0.5465519325473164,43.7037037037037
Pharmaceuticals,CIPLA.NS,ENSEMBLE,24.07969813271998,18.597281322615295,1.22368445888796,0.9025985606319836,51.11111111111111
Pharmaceuticals,DIVISLAB.NS,BASELINE,219.7672340027164,166.26720794619862,2.6504673434784523,0.24909226837071285,49.629629629629626
Pharmaceuticals,DIVISLAB.NS,MSLSTM,216.25483281300683,161.91381809733394,2.558718489155454,0.2729030294056396,50.37037037037037
Pharmaceuticals,DIVISLAB.NS,MSLSTMA,240.5118842105676,197.42994144792422,3.2064468162266997,0.10063957536340007,49.629629629629626
Pharmaceuticals,DIVISLAB.NS,ENSEMBLE,125.19756867651405,93.7060110989294,1.500083971608536,0.7544335451554901,51.85185185185185
Pharmaceuticals,APOLLOHOSP.NS,BASELINE,277.85772307635716,219.21538525381294,2.8918644051735174,0.29769650820900373,57.77777777777777
Pharmaceuticals,APOLLOHOSP.NS,MSLSTM,243.90333610869033,185.3285350066572,2.4523351569731755,0.45885286451894836,58.51851851851851
Pharmaceuticals,APOLLOHOSP.NS,MSLSTMA,334.85366539645173,263.5800413988404,3.455906375294843,-0.019976103510326082,48.148148148148145
Pharmaceuticals,APOLLOHOSP.NS,ENSEMBLE,130.81013564323953,106.86999393107396,1.4337327897987524,0.8454896630724121,45.925925925925924
Automobile,MARUTI.NS,BASELINE,1818.8785018548185,1713.808893326943,10.82088665359591,-1.6213863419275194,55.55555555555556
